schlcode,cohsize,classize,tipuach,grade,coh_id,num_classrooms,avgscore
11005,35,35,24,4,1,1,65.354996
11006,54,27,38,4,3,2,58.059998
11006,54,27,38,4,3,2,60.245003
11009,38,38,6,4,5,1,77.535004
11010,73,37,3,4,7,2,69
11010,73,36,3,4,7,2,69.510002
11013,65,31,8,4,9,2,59.105
11013,65,34,8,4,9,2,69.077576
11015,89,30,6,4,11,3,82.830002
11015,89,30,6,4,11,3,80.785004
11015,89,29,6,4,11,3,82.501427
11017,85,29,9,4,13,3,73.869995
11017,85,28,9,4,13,3,65.195
11017,85,28,9,4,13,3,56.43
11020,74,38,5,4,15,2,76.099998
11020,74,36,5,4,15,2,74.724998
11021,66,34,11,4,17,2,73.32
11021,66,31,11,4,17,2,72.649033
11027,96,33,5,4,19,3,72.369995
11027,96,32,5,4,19,3,73.349998
11027,96,31,5,4,19,3,75.830002
11029,87,31,11,4,21,3,63.900002
11029,87,26,11,4,21,3,58.794998
11029,87,30,11,4,21,3,63.919998
11031,73,36,12,4,23,2,72.100006
11031,73,37,12,4,23,2,76.32
11032,80,29,13,4,25,3,63.945
11032,80,29,13,4,25,3,62.509998
11032,80,29,13,4,25,3,58.121063
11034,79,26,11,4,27,3,68.75
11034,79,26,11,4,27,3,56.455002
11034,79,27,11,4,27,3,67.059998
11044,36,35,50,4,29,1,57
11045,77,38,9,4,31,2,73.660004
11045,77,39,9,4,31,2,69.175003
11048,87,22,11,4,33,2,81.830002
11048,87,23,11,4,33,2,80.020004
11054,42,22,17,4,35,2,62.91
11054,42,20,17,4,35,2,67.260002
11058,65,35,13,4,37,2,68.275002
11061,50,22,15,4,39,2,55.459999
11061,50,28,15,4,39,2,65.022141
11064,21,21,25,4,41,1,48.650002
11065,23,23,42,4,43,1,63.09
11067,60,26,31,4,45,3,58.040001
11067,60,27,31,4,45,3,50.40889
11072,49,24,25,4,47,2,67.849998
11072,49,25,25,4,47,2,68.365005
11073,43,21,7,4,49,2,79.404999
11073,43,22,7,4,49,2,78.754997
11106,65,26,3,4,51,3,76.130005
11106,65,27,3,4,51,3,68.904999
11108,14,14,54,4,53,1,51.27
11109,118,30,5,4,55,4,78.919998
11109,118,33,5,4,55,4,76.645004
11109,118,24,5,4,55,4,76.029999
11109,118,31,5,4,55,4,74.681458
11111,99,34,5,4,57,3,65.614998
11111,99,29,5,4,57,3,65.125
11111,99,36,5,4,57,3,68.543381
11115,60,18,11,4,59,3,58.830002
11115,60,30,11,4,59,3,67.044998
11117,72,32,31,4,61,3,65.334999
11117,72,33,31,4,61,3,57.674999
11119,83,22,21,4,63,3,74.75
11119,83,39,21,4,63,3,64.985001
11119,83,22,21,4,63,3,67.547958
11120,107,37,2,4,65,3,64.099998
11120,107,36,2,4,65,3,57.044998
11120,107,34,2,4,65,3,63.014999
11126,45,23,16,4,67,2,57.23
11126,45,22,16,4,67,2,67.949997
11127,43,31,6,4,69,2,66
11128,75,38,12,4,71,2,76.490005
11132,95,33,9,4,73,3,68.764999
11132,95,32,9,4,73,3,79.050003
11132,95,30,9,4,73,3,71.905045
11133,32,32,7,4,75,1,78.764999
11134,65,34,2,4,77,2,64.665001
11134,65,31,2,4,77,2,61.985001
11135,66,31,4,4,79,2,76.940002
11135,66,35,4,4,79,2,81.790001
11144,98,32,10,4,81,3,65.494995
11144,98,32,10,4,81,3,67.75
11144,98,33,10,4,81,3,63.300713
11145,21,21,10,4,83,1,66.214996
11150,88,31,2,4,84,3,71.824997
11150,88,27,2,4,84,3,71.574997
11150,88,30,2,4,84,3,75.302414
11151,28,28,42,4,86,1,55.864998
11152,92,29,5,4,88,3,71.285004
11152,92,32,5,4,88,3,74.589996
11152,92,31,5,4,88,3,71.110001
11159,43,22,17,4,90,2,68.629997
11159,43,21,17,4,90,2,68.300667
11161,47,23,19,4,92,2,65.345001
11161,47,24,19,4,92,2,71.910004
11165,29,19,1,4,94,2,72.5
11168,26,26,5,4,96,1,69.440002
11169,23,23,0,4,98,1,80.800003
11170,75,35,2,4,99,2,77.82
11170,75,40,2,4,99,2,75.283501
11171,93,24,8,4,101,3,73.5
11171,93,22,8,4,101,3,73.463333
11172,15,15,7,4,103,1,77.165001
11181,84,35,8,4,105,3,73.5
11182,54,30,9,4,107,2,67.790001
11182,54,24,9,4,107,2,66.830002
11183,71,36,1,4,109,2,75.985001
11183,71,35,1,4,109,2,66.050003
11184,99,33,5,4,111,3,78.035004
11184,99,33,5,4,111,3,71.809998
11184,99,33,5,4,111,3,74.638626
11187,119,40,4,4,113,3,76.790001
11187,119,39,4,4,113,3,76.800003
11187,119,40,4,4,113,3,69.846664
11188,41,21,12,4,115,2,47.815002
11188,41,16,12,4,115,2,49.91
11189,31,33,11,4,117,1,67.849998
11190,86,29,5,4,119,3,68.760002
11190,86,27,5,4,119,3,64.830002
11190,86,30,5,4,119,3,74.595001
11196,29,29,0,4,121,1,71.365005
11201,84,28,3,4,123,3,71.860001
11201,84,28,3,4,123,3,74.479996
11201,84,28,3,4,123,3,66.644386
11203,22,22,0,4,125,1,71.889999
11205,27,27,3,4,127,1,72.919998
11207,81,27,10,4,129,3,68.57
11207,81,24,10,4,129,3,75.514999
11207,81,30,10,4,129,3,72.740005
11209,31,31,0,4,131,1,66.5
11212,20,20,2,4,133,1,76.485001
11213,108,38,7,4,135,3,69.470001
11213,108,32,7,4,135,3,70.919998
11213,108,38,7,4,135,3,73.209999
11215,21,21,0,4,137,1,74.270004
11217,155,39,5,4,138,4,66.974998
11217,155,39,5,4,138,4,59.485001
11217,155,38,5,4,138,4,63.924999
11217,155,39,5,4,138,4,65.379341
11218,103,35,6,4,140,3,73.175003
11218,103,33,6,4,140,3,67.595001
11218,103,34,6,4,140,3,73.32
11220,138,34,4,4,143,4,75.5
11220,138,35,4,4,143,4,79.5
11220,138,36,4,4,143,4,80.660004
11220,138,33,4,4,143,4,74.026138
11221,87,29,11,4,145,3,73.604996
11221,87,30,11,4,145,3,80.305
11221,87,28,11,4,145,3,75.631348
11222,82,27,3,4,147,3,54.98
11222,82,29,3,4,147,3,58.290001
11222,82,26,3,4,147,3,64.057121
11225,78,40,2,4,149,2,76.419998
11225,78,38,2,4,149,2,80.184998
11227,123,41,0,4,151,3,68.334999
11227,123,42,0,4,151,3,66.544998
11227,123,40,0,4,151,3,68.884995
11228,31,31,19,4,153,1,67.169998
11233,72,37,11,4,155,2,72.240005
11233,72,35,11,4,155,2,65.464996
11234,210,35,10,4,157,6,72.095001
11234,210,37,10,4,157,6,71.190002
11234,210,35,10,4,157,6,66.229996
11234,210,36,10,4,157,6,68.354996
11234,210,32,10,4,157,6,67.779999
11234,210,35,10,4,157,6,
11235,38,38,8,4,159,1,68.854996
11236,11,11,0,4,161,1,72.919998
11238,20,20,1,4,162,1,69
11239,88,24,3,4,164,3,66.345001
11239,88,26,3,4,164,3,65.195
11239,88,38,3,4,164,3,69.959999
11247,57,23,5,4,166,2,70.380005
11247,57,34,5,4,166,2,63.001957
11248,79,39,5,4,168,2,72.860001
11248,79,40,5,4,168,2,71.970001
11249,19,19,15,4,170,1,73.470001
11250,97,32,8,4,172,3,53.735001
11250,97,35,8,4,172,3,61.75
11250,97,30,8,4,172,3,67.588211
11251,12,12,8,4,174,1,83.214996
11256,31,31,3,4,176,1,71
11257,27,27,5,4,178,1,72.415001
11258,46,23,3,4,180,2,69.714996
11258,46,23,3,4,180,2,80.050003
11259,43,22,0,4,182,2,68.82
11259,43,21,0,4,182,2,71.449997
11260,16,16,4,4,184,1,77.464996
11281,29,29,3,4,185,1,82.904999
11300,28,28,5,4,188,1,65.735001
11306,39,39,5,4,189,1,68.095001
11307,30,30,5,4,190,1,68
11317,29,29,0,4,192,1,68.959999
21005,18,18,0,4,194,1,68.529999
21006,64,32,2,4,196,2,70.165001
21006,64,32,2,4,196,2,64.211998
21010,22,22,43,4,198,1,64.235001
21012,30,30,1,4,200,1,68.699997
21013,17,17,0,4,202,1,76.860001
21021,24,24,0,4,204,1,74.625
21026,86,29,27,4,206,4,78.830002
21026,86,23,27,4,206,4,69.994995
21026,86,25,27,4,206,4,72.431816
21028,43,32,40,4,208,2,60.330002
21029,39,27,44,4,210,2,70
21030,29,29,65,4,212,1,59.25
21031,72,30,36,4,214,3,69.264999
21031,72,29,36,4,214,3,68.305
21032,48,24,13,4,216,2,68.125
21032,48,24,13,4,216,2,69.434998
21041,27,27,3,4,218,1,75.809998
21042,15,15,0,4,220,1,64.354996
21043,44,22,1,4,222,2,72.5
21043,44,22,1,4,222,2,72.404999
21048,80,40,13,4,224,2,69.315002
21048,80,40,13,4,224,2,70.987587
21050,47,23,3,4,226,2,73.959999
21050,47,24,3,4,226,2,76.229095
21052,19,19,0,4,228,1,76.555
21057,56,28,2,4,230,2,74.440002
21057,56,28,2,4,230,2,75.855003
21064,41,20,1,4,232,2,63.055
21064,41,21,1,4,232,2,66.449997
21065,21,21,0,4,234,1,70
21067,63,31,38,4,236,2,60.91
21067,63,32,38,4,236,2,63.200001
21068,70,29,33,4,238,3,71.300003
21068,70,34,33,4,238,3,70.440002
21069,127,33,16,4,240,4,73.610001
21069,127,32,16,4,240,4,64.600006
21069,127,32,16,4,240,4,71.169998
21069,127,30,16,4,240,4,56.550003
21070,94,32,14,4,242,3,76.869995
21070,94,30,14,4,242,3,60.864998
21070,94,32,14,4,242,3,72.895004
21073,105,36,16,4,244,3,61.150002
21073,105,33,16,4,244,3,68.82
21073,105,36,16,4,244,3,69.630005
21074,28,28,52,4,246,1,58.129997
21077,22,22,48,4,248,1,54.775002
21078,82,28,36,4,250,3,62.879997
21078,82,30,36,4,250,3,68.889999
21078,82,24,36,4,250,3,61.025215
21079,38,38,60,4,252,1,52.294998
21080,34,34,14,4,254,1,64.925003
21081,14,14,49,4,256,1,58.699997
21088,53,28,7,4,258,2,78.834999
21088,53,25,7,4,258,2,78.134544
21089,68,32,14,4,260,3,73.709999
21089,68,28,14,4,260,3,74.010002
21090,23,23,42,4,262,1,72.255005
21091,16,16,0,4,264,1,78.5
21093,35,35,0,4,266,1,74.869995
21094,97,27,3,4,268,4,69.339996
21094,97,28,3,4,268,4,63.514999
21094,97,28,3,4,268,4,71.262199
21095,44,20,2,4,270,2,61.924999
21096,69,28,3,4,272,3,72.214996
21096,69,29,3,4,272,3,75.785004
21097,73,37,0,4,274,2,76.5
21097,73,36,0,4,274,2,76.029999
21102,49,24,8,4,276,2,77.375
21102,49,25,8,4,276,2,73.294998
21105,16,16,0,4,278,1,76.699997
21111,22,22,49,4,280,1,71
21112,90,32,7,4,282,3,70.395004
21112,90,30,7,4,282,3,70.18
21112,90,28,7,4,282,3,67.014999
21114,22,22,1,4,284,1,79.900002
21116,19,19,25,4,286,1,70.025002
21117,70,35,21,4,288,2,60.889999
21117,70,35,21,4,288,2,70.519997
21118,55,30,24,4,290,2,67.375
21118,55,25,24,4,290,2,69.834999
21119,23,23,63,4,292,1,56.159996
21123,27,27,0,4,294,1,73.979996
21126,28,28,3,4,296,1,74.75
21127,48,26,43,4,298,2,59.870003
21127,48,22,43,4,298,2,57.595001
21130,26,26,22,4,300,1,75.169998
21132,45,22,0,4,302,2,76.839996
21132,45,23,0,4,302,2,77.175003
21134,14,14,10,4,304,1,59.5
21137,115,35,18,4,306,4,68.5
21137,115,34,18,4,306,4,71.589996
21137,115,12,18,4,306,4,70.410004
21138,26,26,48,4,308,1,57.290001
21141,37,37,0,4,310,1,70.525002
21144,51,26,1,4,312,2,85.32
21144,51,25,1,4,312,2,83.533325
21145,97,31,3,4,314,3,75.985001
21145,97,30,3,4,314,3,82.254997
21145,97,36,3,4,314,3,77.044998
21146,62,27,17,4,316,3,69.044998
21146,62,26,17,4,316,3,74
21147,118,39,3,4,318,3,74.555
21147,118,39,3,4,318,3,72.75
21147,118,40,3,4,318,3,85.102043
21148,40,32,38,4,320,2,61.355
21149,69,35,20,4,322,2,66.470001
21149,69,34,20,4,322,2,73.345001
21151,120,40,4,4,324,3,83.879997
21151,120,40,4,4,324,3,77.82
21151,120,40,4,4,324,3,75.589989
21153,31,31,30,4,326,1,65.82
21160,36,38,24,4,328,1,65.925003
21162,49,21,22,4,330,3,73.035004
21162,49,20,22,4,330,3,68.459999
21163,27,27,20,4,332,1,59
21166,31,33,2,4,334,1,76.550003
21168,51,26,0,4,336,2,71.57
21168,51,25,0,4,336,2,67.974998
21171,21,21,0,4,338,1,85.474998
21173,28,28,4,4,340,1,76.32
21175,43,22,0,4,342,2,69.330002
21175,43,21,0,4,342,2,71.610001
21176,19,19,3,4,344,1,79.345001
21178,47,23,21,4,346,2,59.035004
21178,47,24,21,4,346,2,59.985001
21179,102,33,23,4,348,3,69.330002
21179,102,35,23,4,348,3,59.73
21179,102,34,23,4,348,3,60
21181,91,33,15,4,350,3,74.665001
21181,91,29,15,4,350,3,75.485001
21181,91,29,15,4,350,3,78.072502
21182,62,31,5,4,352,2,70.309998
21182,62,31,5,4,352,2,67.224998
21184,70,31,33,4,354,3,66.760002
21184,70,25,33,4,354,3,67.550003
21185,29,29,35,4,356,1,66.635002
21190,81,36,30,4,358,3,60.849998
21190,81,36,30,4,358,3,57.785
21191,149,42,11,4,360,4,69.565002
21191,149,15,11,4,360,4,71.165001
21192,60,30,20,4,362,2,56.580002
21192,60,30,20,4,362,2,58.414631
21194,60,31,28,4,364,2,62.875
21194,60,29,28,4,364,2,59.175003
21195,55,29,71,4,366,2,53.415001
21195,55,26,71,4,366,2,54.705002
21196,21,21,76,4,368,1,55.474998
21200,33,33,5,4,370,1,71.669998
21201,33,13,49,4,372,2,48.919998
21201,33,20,49,4,372,2,67.270004
21203,64,27,8,4,374,3,79.93
21203,64,30,8,4,374,3,75.443848
21204,34,25,41,4,376,2,65.415001
21205,102,30,21,4,378,4,68.959999
21205,102,31,21,4,378,4,72.739998
21205,102,33,21,4,378,4,77.31147
21206,44,44,32,4,380,1,66.485001
21208,68,34,40,4,382,2,65.089996
21208,68,34,40,4,382,2,64.918709
21209,63,32,41,4,384,2,67.199997
21209,63,31,41,4,384,2,77.600006
21210,56,28,46,4,386,2,60.154999
21210,56,28,46,4,386,2,77.469254
21211,15,15,56,4,388,1,64.300003
21212,58,29,44,4,390,2,73.100006
21212,58,29,44,4,390,2,64.228577
21213,20,20,0,4,392,1,64.100006
21214,49,24,4,4,394,2,71.145004
21214,49,25,4,4,394,2,81.239998
21215,51,26,3,4,396,2,75.770004
21215,51,25,3,4,396,2,74.625
21216,20,20,39,4,398,1,69.044998
21221,67,35,6,4,399,2,74.75
21221,67,32,6,4,399,2,80.218277
21227,109,37,4,4,401,3,69.25
21227,109,36,4,4,401,3,68.529999
21227,109,36,4,4,401,3,72.160004
21229,17,17,5,4,403,1,80.145004
21233,12,12,32,4,405,1,78.080002
21235,27,27,35,4,406,1,56.635002
21236,36,36,35,4,408,1,68.864998
21241,47,24,2,4,410,2,68.125
21241,47,23,2,4,410,2,64.590004
21258,22,22,63,4,412,1,54.120003
21265,67,34,34,4,414,2,69.259995
21265,67,33,34,4,414,2,70.085007
21268,103,24,38,4,416,4,65.25
21268,103,14,38,4,416,4,66.684998
21268,103,24,38,4,416,4,69.272499
21273,25,25,33,4,418,1,60.879997
21275,21,21,11,4,420,1,74.125
21276,37,24,59,4,422,2,59.845001
21277,60,22,11,4,424,3,66.904999
21277,60,25,11,4,424,3,65.285004
21279,52,27,34,4,426,2,63.315002
21279,52,25,34,4,426,2,70.305
21280,15,15,7,4,428,1,84.604996
21281,47,27,43,4,430,2,76.370003
21281,47,20,43,4,430,2,69.364998
21282,63,25,31,4,432,3,69.315002
21282,63,23,31,4,432,3,71.540001
21285,25,25,45,4,434,1,72.205002
21293,71,27,27,4,436,3,74.675003
21293,71,31,27,4,436,3,63.584999
21307,71,35,10,4,438,2,56.445
21307,71,36,10,4,438,2,67.770004
21310,56,30,44,4,440,2,66.520004
21310,56,26,44,4,440,2,77.699997
21312,98,33,10,4,442,4,65.849998
21312,98,28,10,4,442,4,60.945
21312,98,28,10,4,442,4,66.150002
21313,35,35,3,4,444,1,69.5
21315,88,28,8,4,446,3,76.489998
21315,88,8,8,4,446,3,75.639999
21316,29,29,24,4,448,1,60.900002
21322,115,36,24,4,450,4,76.544998
21322,115,32,24,4,450,4,68.724998
21322,115,35,24,4,450,4,63.232658
21323,51,25,4,4,452,2,78.020004
21323,51,26,4,4,452,2,76.764999
21327,33,33,1,4,454,1,73.830002
21328,85,37,12,4,456,3,66.57
21328,85,13,12,4,456,3,60.139999
21330,87,30,6,4,458,3,62.334999
21330,87,28,6,4,458,3,63.805
21330,87,29,6,4,458,3,51.074997
21331,53,25,19,4,460,2,61.014999
21331,53,28,19,4,460,2,58.322319
21338,83,37,5,4,462,3,63.125
21338,83,38,5,4,462,3,66.145004
21340,85,28,30,4,464,3,63.705002
21340,85,28,30,4,464,3,66.165001
21340,85,29,30,4,464,3,63.324997
21341,107,40,0,4,466,3,73.669998
21341,107,29,0,4,466,3,62.959999
21341,107,38,0,4,466,3,66.417404
21350,77,31,32,4,468,3,62.985001
21350,77,31,32,4,468,3,53.93
21351,55,29,0,4,470,2,77.595001
21351,55,26,0,4,470,2,83.805
21356,60,27,28,4,472,2,69.099998
21356,60,33,28,4,472,2,70.75177
21357,20,20,0,4,474,1,78.615005
21359,42,21,10,4,476,2,76.839996
21359,42,21,10,4,476,2,67.330002
21361,129,38,2,4,478,4,70.084999
21361,129,39,2,4,478,4,66.139999
21361,129,39,2,4,478,4,70.419998
21362,55,28,13,4,480,2,68.260002
21362,55,27,13,4,480,2,63.920002
21363,146,34,9,4,482,5,73.014999
21363,146,38,9,4,482,5,61.239998
21363,146,40,9,4,482,5,74.550003
21363,146,25,9,4,482,5,60.07
21366,133,34,1,4,484,4,74.675003
21366,133,34,1,4,484,4,78.619995
21366,133,31,1,4,484,4,80.139999
21366,133,34,1,4,484,4,76.430298
21367,133,33,3,4,486,4,79.305
21367,133,33,3,4,486,4,72.110001
21367,133,34,3,4,486,4,71.199997
21367,133,33,3,4,486,4,72.567986
21370,84,29,9,4,488,3,76.565002
21370,84,28,9,4,488,3,74.055
21370,84,27,9,4,488,3,68.760002
21371,68,33,3,4,490,2,73.375
21371,68,35,3,4,490,2,75.588486
21373,49,24,1,4,492,2,75.134995
21373,49,25,1,4,492,2,75.020004
21374,33,33,0,4,494,1,85
21375,58,29,11,4,496,2,71.540001
21375,58,29,11,4,496,2,65.900002
21379,53,26,12,4,498,2,66.110001
21379,53,27,12,4,498,2,62.916603
31001,70,29,31,4,500,3,63.980003
31001,70,26,31,4,500,3,61.584442
31002,43,20,41,4,502,2,75.275002
31002,43,23,41,4,502,2,64.455002
31007,54,27,7,4,504,2,80.270004
31007,54,27,7,4,504,2,73.58783
31008,20,20,42,4,506,1,65.595001
31012,25,25,4,4,508,1,67.625
31017,130,35,12,4,510,4,75.279999
31017,130,35,12,4,510,4,74.264999
31017,130,34,12,4,510,4,72.309998
31019,20,20,32,4,512,1,67.5
31021,64,25,32,4,514,3,65.729996
31021,64,26,32,4,514,3,63.980003
31022,129,32,7,4,516,4,70.805
31022,129,33,7,4,516,4,64.360001
31022,129,33,7,4,516,4,71.110001
31022,129,31,7,4,516,4,72.127563
31023,148,33,5,4,518,5,65.18
31023,148,35,5,4,518,5,66.07
31023,148,14,5,4,518,5,70.035004
31023,148,33,5,4,518,5,62.946785
31025,67,34,17,4,520,2,70.029999
31025,67,33,17,4,520,2,67.970001
31026,41,29,30,4,522,2,67.410004
31027,89,36,10,4,524,3,63.875
31027,89,38,10,4,524,3,72.617645
31028,47,22,13,4,526,2,67.809998
31028,47,25,13,4,526,2,64.970001
31029,19,19,58,4,528,1,39
31030,36,36,31,4,530,1,62.68
31031,44,23,41,4,532,2,83.625
31031,44,21,41,4,532,2,64.690002
31033,25,25,41,4,534,1,39.154999
31034,26,13,36,4,536,2,60.709999
31035,78,39,26,4,538,2,70.800003
31035,78,39,26,4,538,2,63.350937
31037,121,40,1,4,540,3,85.630005
31037,121,40,1,4,540,3,82.384995
31037,121,41,1,4,540,3,84.630005
31038,91,32,1,4,542,3,72.910004
31038,91,27,1,4,542,3,74.619995
31038,91,32,1,4,542,3,72.599998
31039,158,38,3,4,544,4,80.474998
31039,158,40,3,4,544,4,78.199997
31039,158,39,3,4,544,4,78.540001
31039,158,41,3,4,544,4,86.949997
31040,58,29,4,4,546,2,78.014999
31040,58,29,4,4,546,2,78.705002
31045,47,23,8,4,548,2,80.714996
31045,47,24,8,4,548,2,75.436203
31046,53,26,10,4,550,2,74.660004
31046,53,27,10,4,550,2,70.629997
31047,124,32,3,4,552,4,76.684998
31047,124,31,3,4,552,4,74.744995
31047,124,31,3,4,552,4,93.785004
31047,124,30,3,4,552,4,80.979004
31048,46,21,11,4,554,2,71.785004
31048,46,25,11,4,554,2,71.237801
31049,66,28,2,4,556,3,79.154999
31049,66,27,2,4,556,3,77.110001
31052,92,30,2,4,558,3,87.270004
31052,92,30,2,4,558,3,85.589996
31052,92,32,2,4,558,3,88.110001
31055,61,33,3,4,560,2,84.845001
31055,61,28,3,4,560,2,78.778961
31056,67,32,4,4,562,2,70.104996
31056,67,35,4,4,562,2,69.385002
31060,71,36,13,4,564,2,65.470001
31060,71,35,13,4,564,2,59.474998
31062,135,33,5,4,566,4,73.805
31062,135,35,5,4,566,4,77.025002
31062,135,34,5,4,566,4,80.709999
31062,135,33,5,4,566,4,74.500877
31063,42,20,6,4,568,2,75.764999
31063,42,22,6,4,568,2,82.666336
31067,47,23,17,4,570,2,64.315002
31067,47,24,17,4,570,2,73.379997
31068,52,41,15,4,572,2,66.5
31069,46,23,6,4,574,2,68.009995
31069,46,23,6,4,574,2,73.735001
31070,61,37,11,4,576,2,76.5
31073,33,33,16,4,578,1,69.540001
31075,69,35,6,4,580,2,79.369995
31075,69,34,6,4,580,2,76.574997
31077,90,36,13,4,582,4,68.165001
31077,90,35,13,4,582,4,65.654999
31078,75,38,4,4,584,2,75.580002
31078,75,37,4,4,584,2,78.970001
31079,74,28,12,4,586,3,75.895004
31079,74,23,12,4,586,3,77.779999
31079,74,23,12,4,586,3,72.305
31083,20,20,38,4,588,1,69.915001
31084,69,35,8,4,590,2,86.384995
31084,69,34,8,4,590,2,84.380005
31085,23,23,28,4,592,1,60
31086,25,25,51,4,594,1,46.139999
31087,74,35,5,4,596,2,76.139999
31087,74,39,5,4,596,2,76.389999
31089,72,29,15,4,598,3,56.055
31089,72,31,15,4,598,3,64.919998
31090,131,36,17,4,600,5,63.894997
31090,131,37,17,4,600,5,67.854996
31090,131,30,17,4,600,5,61.159195
31092,13,13,23,4,602,1,57.285
31095,22,22,0,4,604,1,73.5
31097,125,37,10,4,606,4,68.434998
31097,125,37,10,4,606,4,68.785004
31097,125,39,10,4,606,4,70.565002
31098,49,25,16,4,608,2,66.815002
31098,49,24,16,4,608,2,72.365005
31099,38,38,20,4,610,1,60.114998
31100,169,38,10,4,612,5,66.744995
31100,169,39,10,4,612,5,64.395004
31100,169,36,10,4,612,5,73.880005
31100,169,38,10,4,612,5,67.428429
31101,39,39,50,4,614,1,58.855
31102,98,29,14,4,616,3,67.945
31102,98,29,14,4,616,3,70.794998
31102,98,40,14,4,616,3,78.345001
31103,29,29,2,4,618,1,75.550003
31105,15,15,4,4,620,1,81
31107,76,31,7,4,621,3,71.035004
31107,76,32,7,4,621,3,69.760002
31108,17,17,28,4,623,1,71.645004
31109,94,28,2,4,625,3,63.73
31109,94,33,2,4,625,3,78.525002
31109,94,33,2,4,625,3,78.110001
31114,23,23,1,4,627,1,74.755005
31115,11,11,0,4,629,1,74.985001
31116,46,25,0,4,631,2,69.665001
31116,46,21,0,4,631,2,63.904999
31120,26,26,11,4,633,1,73.714996
31121,43,22,13,4,635,2,77.445
31121,43,21,13,4,635,2,71.014999
31122,43,25,9,4,637,2,81.970001
31122,43,26,9,4,637,2,81.604996
31125,56,23,17,4,639,3,68.470001
31125,56,23,17,4,639,3,74.599998
31126,15,15,47,4,641,1,64.125
31129,43,21,2,4,642,2,71.93
31129,43,22,2,4,642,2,63.346878
31130,24,24,2,4,644,1,74.505005
31132,23,23,18,4,646,1,69.5
31133,59,30,19,4,648,2,70.790001
31133,59,29,19,4,648,2,60.654999
31134,15,15,46,4,650,1,55.049999
31135,107,40,6,4,652,4,73.5
31135,107,12,6,4,652,4,70.770004
31135,107,41,6,4,652,4,68.797043
31136,54,28,21,4,654,2,61.66
31136,54,26,21,4,654,2,63.410004
31139,66,33,22,4,656,2,68.740005
31139,66,33,22,4,656,2,71.434998
31141,22,22,60,4,658,1,61.900002
31143,128,38,4,4,660,4,77.714996
31143,128,36,4,4,660,4,72.574997
31143,128,38,4,4,660,4,75.824997
31145,107,34,2,4,662,3,73.255005
31145,107,39,2,4,662,3,80.369995
31145,107,34,2,4,662,3,76.952026
31148,131,40,14,4,664,4,69.135002
31148,131,40,14,4,664,4,69.705002
31148,131,40,14,4,664,4,65.156731
31151,51,26,9,4,666,2,67.190002
31151,51,25,9,4,666,2,73.599998
31152,56,27,5,4,668,2,77.445
31152,56,29,5,4,668,2,79.025002
31153,83,30,2,4,670,3,79.154999
31153,83,26,2,4,670,3,80.255005
31153,83,27,2,4,670,3,77.629257
31154,15,15,40,4,672,1,70.849998
31156,104,34,6,4,674,3,71.75
31156,104,37,6,4,674,3,63.525002
31156,104,33,6,4,674,3,67.371445
31157,72,36,17,4,676,2,51.364998
31157,72,36,17,4,676,2,57.434998
31159,46,22,57,4,678,3,65.699997
31159,46,21,57,4,678,3,42.674999
31160,80,39,5,4,680,2,77.205002
31160,80,41,5,4,680,2,78.445
31161,105,35,5,4,682,3,70.599998
31161,105,34,5,4,682,3,75.43
31161,105,36,5,4,682,3,76.690002
31162,64,32,13,4,684,2,77.529999
31162,64,32,13,4,684,2,73.760002
31164,25,25,15,4,686,1,73.224998
31165,20,20,43,4,688,1,68.684998
31167,21,21,4,4,690,1,81.535004
31168,12,12,0,4,692,1,84.535004
31188,63,31,15,4,694,2,63.5
31189,99,33,7,4,696,3,74.805
31189,99,34,7,4,696,3,78.025002
31189,99,32,7,4,696,3,67.753387
31207,40,40,9,4,698,1,69.544998
31208,90,33,2,4,700,3,78.059998
31208,90,30,2,4,700,3,78.599998
31208,90,27,2,4,700,3,78.926483
31209,77,39,8,4,702,2,79.475006
31209,77,38,8,4,702,2,79.255005
31210,70,36,3,4,704,2,85.684998
31210,70,34,3,4,704,2,79
31212,23,23,44,4,706,1,53
31213,42,20,20,4,708,2,77.845001
31213,42,22,20,4,708,2,69.775002
31214,41,20,4,4,710,2,83.759995
31214,41,21,4,4,710,2,85.68
31216,131,28,6,4,712,5,77.275002
31216,131,33,6,4,712,5,75.240005
31216,131,30,6,4,712,5,79.190002
31216,131,30,6,4,712,5,67.654999
31217,94,30,26,4,714,4,54.635002
31217,94,17,26,4,714,4,70.470001
31217,94,33,26,4,714,4,58.299999
31219,26,26,40,4,716,1,53.110001
31220,110,36,11,4,718,4,70.985001
31220,110,32,11,4,718,4,69.285004
31220,110,9,11,4,718,4,68.824997
31222,65,25,44,4,720,3,66.699997
31222,65,28,44,4,720,3,61.669998
31224,20,20,50,4,722,1,44
31232,22,22,6,4,724,1,73.244995
31235,92,30,3,4,726,3,79.505005
31235,92,35,3,4,726,3,76.449997
31235,92,27,3,4,726,3,74.324997
31237,64,29,2,4,728,3,82.815002
31237,64,27,2,4,728,3,79.040001
31238,65,34,6,4,730,2,75.330002
31238,65,31,6,4,730,2,75.887367
31239,91,40,6,4,732,3,73.149994
31239,91,39,6,4,732,3,73.790001
31242,95,31,10,4,734,3,65.650002
31242,95,32,10,4,734,3,65.135002
31242,95,32,10,4,734,3,69.925003
31243,96,29,0,4,736,3,79.979996
31243,96,34,0,4,736,3,77.650002
